genreid,movieid,userid,rating,timestamp,name
5,2150,73,4,974297347,Comedy
5,2150,78,4,1083965147,Comedy
5,2150,91,2,948227399,Comedy
5,2151,8,3,1115860630,Comedy
5,2151,65,4,951145694,Comedy
5,2152,86,3,945878421,Comedy
5,2155,73,2,974327590,Comedy
5,2171,44,5,948219039,Comedy
5,2171,65,3,989837704,Comedy
5,2171,73,4,974298210,Comedy
5,2174,9,4,1162141396,Comedy
5,2174,18,3,1111544814,Comedy
5,2174,28,4,912607366,Comedy
5,2174,35,5,1133600038,Comedy
5,2174,36,4,1049771588,Comedy
5,2174,41,3,959867684,Comedy
5,2174,47,4,1162150285,Comedy
5,2174,56,4,1162155075,Comedy
5,2174,58,4,945877210,Comedy
5,2174,65,1,970393581,Comedy
5,2174,73,4,974300547,Comedy
5,2174,78,5,1089539980,Comedy
5,2174,91,3,948230347,Comedy
5,2177,56,4,1162155721,Comedy
5,2184,51,5,941645098,Comedy
5,2184,56,5,1162155647,Comedy
5,2195,34,3,981826079,Comedy
5,2205,51,5,941539874,Comedy
5,2205,56,4,1162155641,Comedy
5,2243,51,4,982368255,Comedy
5,2243,52,5,945877078,Comedy
5,2243,58,4,945877675,Comedy
5,2243,65,3,970393701,Comedy
5,2243,68,3,945879045,Comedy
5,2243,91,3,948232722,Comedy
5,2245,28,4,912607477,Comedy
5,2245,41,3,959867788,Comedy
5,2247,8,4,1116548116,Comedy
5,2248,41,5,959867577,Comedy
5,2248,53,3,1022108419,Comedy
5,2248,78,5,1083964197,Comedy
5,2249,65,3,951147053,Comedy
5,2249,85,2,941537816,Comedy
5,2253,8,5,1116547096,Comedy
5,2253,34,2,982512752,Comedy
5,2253,36,3,1049943382,Comedy
5,2253,65,2,970837160,Comedy
5,2253,91,4,948230506,Comedy
5,2266,65,2,970393701,Comedy
5,2273,34,4,981825144,Comedy
5,2273,36,2,1049943877,Comedy
5,2273,43,5,912609685,Comedy
5,2273,88,5,1084223759,Comedy
5,2282,13,2,1023205503,Comedy
5,2282,73,4,974300935,Comedy
5,2289,34,2,981560430,Comedy
5,2289,40,3,945889233,Comedy
5,2289,44,5,948226487,Comedy
5,2289,51,4,941539329,Comedy
5,2289,78,4,1083962916,Comedy
5,2290,56,5,1162156415,Comedy
5,2290,78,5,1089540243,Comedy
5,2291,8,3,1115859528,Comedy
5,2291,10,4,941544299,Comedy
5,2291,13,2,1023204682,Comedy
5,2291,17,5,1049767684,Comedy
5,2291,18,4,1111546350,Comedy
5,2291,34,4,981561473,Comedy
5,2291,36,4,1049945763,Comedy
5,2291,45,2,974295863,Comedy
5,2291,73,4,974300816,Comedy
5,2291,78,5,1097415601,Comedy
5,2291,82,4,1216276389,Comedy
5,2294,8,4,1116547089,Comedy
5,2294,18,4,1111553810,Comedy
5,2294,34,3,982511176,Comedy
5,2294,36,3,1050206991,Comedy
5,2294,58,4,951028922,Comedy
5,2294,65,3,970393440,Comedy
5,2294,78,4,1097415712,Comedy
5,2294,86,4,945878562,Comedy
5,2296,34,4,982513071,Comedy
5,2300,65,4,948229475,Comedy
5,2300,78,4,1101443887,Comedy
5,2300,91,2,948233202,Comedy
5,2301,13,5,1023204698,Comedy
5,2301,28,4,912607477,Comedy
5,2301,65,3,970833281,Comedy
5,2302,34,3,981824664,Comedy
5,2302,43,5,912611594,Comedy
5,2302,51,3,982368886,Comedy
5,2302,85,4,941537816,Comedy
5,2306,34,2,982513118,Comedy
5,2306,40,3,945876902,Comedy
5,2315,13,1,1023205271,Comedy
5,2315,34,1,982513255,Comedy
5,2315,36,2,1049944278,Comedy
5,2321,13,3,1023204819,Comedy
5,2321,35,5,1133600140,Comedy
5,2321,44,5,948218933,Comedy
5,2321,65,4,970836288,Comedy
5,2321,73,3,974298376,Comedy
5,2321,78,4,1083962856,Comedy
5,2321,92,4,1162162485,Comedy
5,2324,44,4,948217347,Comedy
5,2324,51,5,982368143,Comedy
5,2324,58,5,945877466,Comedy
5,2324,68,2,945877419,Comedy
5,2324,78,5,1083964435,Comedy
5,2324,85,2,941537980,Comedy
5,2325,8,3,1111622703,Comedy
5,2331,44,4,948218721,Comedy
5,2335,7,2,1049764472,Comedy
5,2335,8,4,1116548852,Comedy
5,2335,18,3,1111554404,Comedy
5,2335,34,3,982512386,Comedy
5,2349,58,4,951028200,Comedy
5,2352,10,5,942837006,Comedy
5,2352,13,2,1035217720,Comedy
5,2352,34,2,981560971,Comedy
5,2352,51,4,982369034,Comedy
5,2352,73,3,974327513,Comedy
5,2354,65,3,970836670,Comedy
5,2354,73,4,974297804,Comedy
5,2355,8,4,1116548847,Comedy
5,2355,18,3,1111618411,Comedy
5,2355,34,3,981824808,Comedy
5,2355,36,4,1049772250,Comedy
5,2355,40,4,945889233,Comedy
5,2355,44,3,948217259,Comedy
5,2355,47,3,1162150258,Comedy
5,2355,53,4,1022108930,Comedy
5,2355,58,4,945877719,Comedy
5,2355,65,3,970393702,Comedy
5,2355,73,5,974327565,Comedy
5,2355,86,4,945878421,Comedy
5,2355,88,3,1084225352,Comedy
5,2356,56,4,1162156418,Comedy
5,2359,18,4,1111545528,Comedy
5,2359,34,2,981561115,Comedy
5,2359,51,4,982368829,Comedy
5,2359,73,3,974327513,Comedy
5,2359,78,5,1083964407,Comedy
5,2369,8,3,1116552621,Comedy
5,2369,12,3,962591139,Comedy
5,2369,41,4,959866960,Comedy
5,2369,51,5,982368983,Comedy
5,2369,53,2,1022108974,Comedy
5,2369,65,4,950887090,Comedy
5,2369,87,4,981570251,Comedy
5,2371,8,3,1115859997,Comedy
5,2371,18,3,1111552469,Comedy
5,2371,28,4,912607477,Comedy
5,2372,53,1,1022108300,Comedy
5,2374,28,4,912607477,Comedy
5,2375,8,3,1115858708,Comedy
5,2375,28,4,912607616,Comedy
5,2378,8,1,1115858710,Comedy
5,2378,18,3,1111554408,Comedy
5,2378,81,1,1049794198,Comedy
5,2379,8,1,1116548107,Comedy
5,2379,18,3,1111551095,Comedy
5,2380,8,1,1115859173,Comedy
5,2380,18,3,1111547317,Comedy
5,2382,8,1,1116552634,Comedy
5,2382,56,1,1162157820,Comedy
5,2383,8,1,1115859158,Comedy
5,2384,34,2,982512207,Comedy
5,2384,65,3,970393440,Comedy
5,2384,73,4,974327194,Comedy
5,2384,86,5,945878508,Comedy
5,2387,8,5,1115860575,Comedy
5,2387,36,2,1049773201,Comedy
5,2387,78,4,1097415998,Comedy
5,2390,58,4,951028922,Comedy
5,2390,73,3,974326984,Comedy
5,2390,78,5,1083964803,Comedy
5,2395,7,5,1049764724,Comedy
5,2395,41,2,959867684,Comedy
5,2395,44,5,948218555,Comedy
5,2395,53,4,1022109287,Comedy
5,2395,68,5,945878098,Comedy
5,2395,73,5,974298401,Comedy
5,2395,78,4,1083964463,Comedy
5,2395,87,4,981570643,Comedy
5,2395,91,4,948232416,Comedy
5,2395,92,4,1162165841,Comedy
5,2396,6,5,1001082973,Comedy
5,2396,11,5,945879152,Comedy
5,2396,18,4,1111546121,Comedy
5,2396,36,4,1049771179,Comedy
5,2396,38,3,1164582892,Comedy
5,2396,40,3,945889200,Comedy
5,2396,41,4,959866658,Comedy
5,2396,44,5,948218025,Comedy
5,2396,47,5,1162150175,Comedy
5,2396,51,2,941559887,Comedy
5,2396,52,5,945877043,Comedy
5,2396,53,5,1022109314,Comedy
5,2396,56,3,1162164182,Comedy
5,2396,58,5,945877657,Comedy
5,2396,63,4,945878038,Comedy
5,2396,65,4,948222763,Comedy
5,2396,68,2,945878098,Comedy
5,2396,69,4,1000138154,Comedy
5,2396,73,3,974297978,Comedy
5,2396,78,5,1097415576,Comedy
5,2396,85,3,941537530,Comedy
5,2396,87,4,981570686,Comedy
5,2396,91,4,948229263,Comedy
5,2398,65,4,950879923,Comedy
5,2398,73,4,974298502,Comedy
5,2398,91,5,948231692,Comedy
5,2405,6,3,1001082951,Comedy
5,2405,8,4,1116548817,Comedy
5,2405,11,4,945877133,Comedy
5,2405,18,4,1111554176,Comedy
5,2405,41,3,959867086,Comedy
5,2406,8,4,1115859981,Comedy
5,2406,11,4,945877081,Comedy
5,2406,18,4,1111546460,Comedy
5,2406,28,4,912607311,Comedy
5,2406,41,4,959866997,Comedy
5,2406,46,4,1111545075,Comedy
5,2406,65,2,951147550,Comedy
5,2406,74,3,1111545391,Comedy
5,2406,78,4,1097415590,Comedy
5,2406,86,4,945878958,Comedy
5,2406,91,4,948233678,Comedy
5,2407,8,3,1115859986,Comedy
5,2407,11,4,946012013,Comedy
5,2407,28,4,912607311,Comedy
5,2407,65,4,970396676,Comedy
5,2407,74,4,1111545531,Comedy
5,2413,12,2,962591109,Comedy
5,2413,14,5,1133574725,Comedy
5,2413,36,3,1049771784,Comedy
5,2423,36,4,1049773022,Comedy
5,2424,11,5,946011864,Comedy
5,2424,18,2,1111551297,Comedy
5,2424,34,3,981825534,Comedy
5,2424,41,2,959867041,Comedy
5,2424,65,3,951931988,Comedy
5,2424,81,3,1049794335,Comedy
5,2431,8,4,1116552612,Comedy
5,2431,12,4,962591365,Comedy
5,2431,13,3,1023206180,Comedy
5,2431,18,3,1111554318,Comedy
5,2431,34,4,981825811,Comedy
5,2431,65,3,970836289,Comedy
5,2436,51,3,941561301,Comedy
5,2447,8,4,1116549405,Comedy
5,2447,34,2,981561328,Comedy
5,2447,36,3,1049773629,Comedy
5,2447,40,4,945877202,Comedy
5,2447,48,5,1215134977,Comedy
5,2450,65,4,948226522,Comedy
5,2461,34,1,982513255,Comedy
5,2468,41,2,959867170,Comedy
5,2468,65,3,970834444,Comedy
5,2469,13,4,1023205762,Comedy
5,2469,65,2,970836289,Comedy
5,2470,8,3,1116547770,Comedy
5,2470,11,4,945877133,Comedy
5,2470,18,4,1111546765,Comedy
5,2470,51,3,982369116,Comedy
5,2470,65,3,970393934,Comedy
5,2471,8,3,1116552599,Comedy
5,2471,11,4,945876639,Comedy
5,2471,81,2,1049794425,Comedy
5,2473,18,3,1111545843,Comedy
5,2473,53,1,1022108719,Comedy
5,2473,65,3,970836907,Comedy
5,2478,7,1,1049764662,Comedy
5,2478,8,4,1116548809,Comedy
5,2478,18,3,1111554185,Comedy
5,2485,34,2,981826108,Comedy
5,2485,35,1,1133600940,Comedy
5,2491,40,3,945877244,Comedy
5,2492,52,3,945877629,Comedy
5,2492,91,3,948229491,Comedy
5,2496,8,4,1115859970,Comedy
5,2496,34,2,982511583,Comedy
5,2496,36,3,1049773563,Comedy
5,2496,65,4,950812625,Comedy
5,2496,88,4,1084379900,Comedy
5,2498,8,4,1115860584,Comedy
5,2498,34,2,982512225,Comedy
5,2498,65,4,951147074,Comedy
5,2500,34,1,981826057,Comedy
5,2502,9,5,1162141465,Comedy
5,2502,18,4,1111546589,Comedy
5,2502,34,3,981824869,Comedy
5,2502,36,5,1049771870,Comedy
5,2502,38,4,1162329060,Comedy
5,2502,40,5,945877021,Comedy
5,2502,53,5,1022109217,Comedy
5,2502,65,3,970757985,Comedy
5,2502,78,5,1083965909,Comedy
5,2502,87,5,981570569,Comedy
5,2502,88,5,1084225360,Comedy
5,2518,53,2,1022108300,Comedy
5,2539,34,4,982511372,Comedy
5,2539,36,3,1049772887,Comedy
5,2539,38,3,1162856844,Comedy
5,2539,40,4,945877142,Comedy
5,2539,88,5,1084225992,Comedy
5,2542,8,5,1116550464,Comedy
5,2542,18,5,1111545494,Comedy
5,2542,37,4,1111545275,Comedy
5,2542,66,5,1111545834,Comedy
5,2542,73,4,974297978,Comedy
5,2542,78,4,1100552120,Comedy
5,2542,85,2,941537626,Comedy
5,2542,92,5,1162162547,Comedy
5,2555,11,3,945879010,Comedy
5,2555,65,2,970393440,Comedy
5,2558,8,3,1116548091,Comedy
5,2558,40,3,945877244,Comedy
5,2558,41,3,959867101,Comedy
5,2560,34,2,982510920,Comedy
5,2572,8,4,1115859952,Comedy
5,2572,18,4,1111553784,Comedy
5,2572,35,2,1133600948,Comedy
5,2572,36,4,1049772514,Comedy
5,2572,38,5,1162858182,Comedy
5,2572,41,3,959867041,Comedy
5,2572,52,3,945877629,Comedy
5,2572,55,2,1049776505,Comedy
5,2572,86,5,945878135,Comedy
5,2572,87,4,981570090,Comedy
5,2572,88,4,1084223381,Comedy
5,2574,63,2,945877990,Comedy
5,2577,34,2,981561436,Comedy
5,2580,35,3,1133602129,Comedy
5,2580,37,4,1115624891,Comedy
5,2580,73,3,974327219,Comedy
5,2580,85,3,941537753,Comedy
5,2581,8,3,1116552560,Comedy
5,2581,11,4,945876852,Comedy
5,2581,34,3,981825430,Comedy
5,2581,36,2,1049773052,Comedy
5,2581,53,3,1022109217,Comedy
5,2581,63,2,945877990,Comedy
5,2581,87,3,981570569,Comedy
5,2587,36,2,1049773664,Comedy
5,2593,51,5,941561438,Comedy
5,2597,34,3,981826345,Comedy
5,2598,8,4,1116552565,Comedy
5,2598,63,4,945878012,Comedy
5,2599,41,3,959867518,Comedy
5,2599,44,5,948217332,Comedy
5,2599,53,5,1022109072,Comedy
5,2599,68,5,945878564,Comedy
5,2599,73,4,974298159,Comedy
5,2606,8,4,1116550893,Comedy
5,2618,8,4,1116552577,Comedy
5,2622,11,3,945878788,Comedy
5,2622,58,4,947910063,Comedy
5,2622,65,3,970397660,Comedy
5,2622,87,4,981570536,Comedy
5,2657,8,3,1115859940,Comedy
5,2657,36,3,1049773081,Comedy
5,2657,41,4,959876557,Comedy
5,2657,44,4,948217292,Comedy
5,2657,45,4,974295863,Comedy
5,2657,56,4,1162159123,Comedy
5,2671,11,5,945876852,Comedy
5,2671,18,4,1111546719,Comedy
5,2671,34,4,981824882,Comedy
5,2671,38,4,1162856839,Comedy
5,2671,51,5,941561438,Comedy
5,2671,58,4,945877657,Comedy
5,2671,65,4,950886616,Comedy
5,2671,78,4,1083962881,Comedy
5,2679,34,4,981560994,Comedy
5,2683,7,3,1052384439,Comedy
5,2683,8,4,1115859497,Comedy
5,2683,11,3,945876884,Comedy
5,2683,14,3,1133571998,Comedy
5,2683,18,4,1111544732,Comedy
5,2683,34,3,982511798,Comedy
5,2683,35,3,1133601823,Comedy
5,2683,36,4,1049834028,Comedy
5,2683,38,1,1162328125,Comedy
5,2683,40,5,945877202,Comedy
5,2683,46,5,1111545501,Comedy
5,2683,47,3,1162148823,Comedy
5,2683,52,1,945877629,Comedy
5,2683,53,4,1022108878,Comedy
5,2683,56,2,1162164232,Comedy
5,2683,63,4,945877851,Comedy
5,2683,65,3,970393440,Comedy
5,2683,66,3,1111545306,Comedy
5,2683,87,4,981570131,Comedy
5,2683,88,5,1084225207,Comedy
5,2683,91,4,948229491,Comedy
5,2690,51,4,982369016,Comedy
5,2690,58,4,953271041,Comedy
5,2690,87,4,981570483,Comedy
5,2694,18,3,1111553834,Comedy
5,2694,34,2,981825980,Comedy
5,2694,36,4,1049774251,Comedy
5,2694,38,4,1162147936,Comedy
5,2694,53,5,1022108907,Comedy
5,2694,61,3,974296070,Comedy
5,2694,88,5,1084225957,Comedy
5,2696,48,4,1215135188,Comedy
5,2699,8,3,1111623584,Comedy
5,2699,18,4,1111546533,Comedy
5,2699,34,4,981825753,Comedy
5,2699,35,3,1133602057,Comedy
5,2699,63,1,945877851,Comedy
5,2699,87,4,981570131,Comedy
5,2700,8,3,1116550456,Comedy
5,2700,11,3,945878417,Comedy
5,2700,18,5,1111546408,Comedy
5,2700,34,1,981824450,Comedy
5,2700,36,4,1049770897,Comedy
5,2700,40,2,945877021,Comedy
5,2700,56,4,1162155142,Comedy
5,2700,73,4,974298020,Comedy
5,2700,75,5,1162160272,Comedy
5,2700,87,5,981570686,Comedy
5,2700,88,5,1084225673,Comedy
5,2701,8,4,1111623593,Comedy
5,2701,17,2,1049767861,Comedy
5,2701,18,3,1111551158,Comedy
5,2701,35,1,1133600951,Comedy
5,2701,36,1,1049942449,Comedy
5,2701,53,1,1022109372,Comedy
5,2701,65,3,970837285,Comedy
5,2701,78,3,1089536638,Comedy
5,2701,86,4,945878326,Comedy
5,2706,18,4,1111546241,Comedy
5,2706,34,1,981824592,Comedy
5,2706,35,3,1133601884,Comedy
5,2706,36,2,1049834028,Comedy
5,2706,38,2,1162328316,Comedy
5,2706,41,4,959867828,Comedy
5,2706,44,4,948217381,Comedy
5,2706,47,5,1162150250,Comedy
5,2706,53,4,1022108878,Comedy
5,2706,56,1,1162156142,Comedy
5,2706,65,3,993505153,Comedy
5,2706,73,3,974327590,Comedy
5,2706,78,3,1089332493,Comedy
5,2706,88,5,1084225194,Comedy
5,2709,65,3,970835898,Comedy
5,2716,11,5,945878222,Comedy
5,2716,18,4,1111546145,Comedy
5,2716,36,4,1049771420,Comedy
5,2716,41,3,959867561,Comedy
5,2716,47,4,1162148770,Comedy
5,2716,51,4,982368796,Comedy
5,2716,53,4,1022109120,Comedy
5,2716,63,2,945877933,Comedy
5,2716,65,4,951499898,Comedy
5,2716,73,4,974298257,Comedy
5,2716,78,5,1089332479,Comedy
5,2716,86,5,945878194,Comedy
5,2716,87,5,981570426,Comedy
5,2716,88,4,1084225270,Comedy
5,2716,91,3,948229694,Comedy
5,2717,8,3,1115859942,Comedy
5,2717,18,3,1111554142,Comedy
5,2717,36,4,1049774157,Comedy
5,2717,88,5,1084226244,Comedy
5,2720,34,2,982512905,Comedy
5,2720,36,2,1049835205,Comedy
5,2720,70,1,1022124878,Comedy
5,2721,58,4,953271088,Comedy
5,2723,34,1,981825690,Comedy
5,2723,53,3,1022109217,Comedy
5,2723,65,4,948223722,Comedy
5,2723,78,5,1097416468,Comedy
5,2723,86,5,945878269,Comedy
5,2724,18,3,1111553883,Comedy
5,2724,34,2,982512369,Comedy
5,2729,51,5,941538948,Comedy
5,2729,56,5,1162157201,Comedy
5,2729,58,5,951028333,Comedy
5,2729,73,5,974327278,Comedy
5,2735,8,4,1116552586,Comedy
5,2735,18,3,1111618500,Comedy
5,2736,65,3,970393702,Comedy
5,2746,11,4,945878109,Comedy
5,2746,13,5,1023205469,Comedy
5,2746,14,4,1133571369,Comedy
5,2746,18,4,1111545486,Comedy
5,2746,36,3,1049773664,Comedy
5,2746,41,3,959876557,Comedy
5,2746,51,3,943882938,Comedy
5,2746,65,3,970834631,Comedy
5,2746,73,4,974327590,Comedy
5,2746,91,2,948231825,Comedy
5,2747,36,3,1049773107,Comedy
5,2747,51,4,941540123,Comedy
5,2747,78,3,1097415689,Comedy
5,2750,56,5,1162156380,Comedy
5,2752,65,3,970836289,Comedy
5,2759,73,3,974300846,Comedy
5,2759,85,2,941536934,Comedy
5,2770,18,4,1111546732,Comedy
5,2770,36,2,1049773318,Comedy
5,2770,63,3,951591939,Comedy
5,2770,65,2,970393702,Comedy
5,2770,87,4,981570189,Comedy
5,2772,8,3,1116552411,Comedy
5,2772,34,3,982512175,Comedy
5,2779,65,4,951500734,Comedy
5,2779,78,5,1089540117,Comedy
5,2788,51,3,982368735,Comedy
5,2788,65,4,948221955,Comedy
5,2788,73,4,974297658,Comedy
5,2791,7,5,1055038203,Comedy
5,2791,18,4,1111544843,Comedy
5,2791,34,3,981561397,Comedy
5,2791,36,4,1049771536,Comedy
5,2791,45,4,974295750,Comedy
5,2791,46,4,1111544994,Comedy
5,2791,51,4,982368651,Comedy
5,2791,56,4,1162155073,Comedy
5,2791,65,4,970393309,Comedy
5,2791,68,5,945878914,Comedy
5,2791,73,5,974300547,Comedy
5,2791,78,5,1083964488,Comedy
5,2792,45,2,974296020,Comedy
5,2793,8,4,1115860557,Comedy
5,2793,34,2,982512561,Comedy
5,2794,18,4,1111545457,Comedy
5,2794,53,2,1022108704,Comedy
5,2795,37,4,1112169597,Comedy
5,2795,41,4,959867765,Comedy
5,2795,51,4,982368829,Comedy
5,2795,65,3,970837161,Comedy
5,2795,86,4,945877886,Comedy
5,2795,91,4,948232574,Comedy
5,2796,8,3,1116550879,Comedy
5,2797,9,3,1162141400,Comedy
5,2797,13,4,1035218447,Comedy
5,2797,36,3,1049943292,Comedy
5,2797,41,4,959867518,Comedy
5,2797,52,4,945877138,Comedy
5,2797,58,5,945877780,Comedy
5,2797,65,3,970393581,Comedy
5,2797,91,3,948230347,Comedy
5,2804,7,4,1054292605,Comedy
5,2804,36,4,1049771343,Comedy
5,2804,58,4,945877640,Comedy
5,2804,65,4,951082115,Comedy
5,2804,68,5,945877832,Comedy
5,2804,73,4,974297347,Comedy
5,2804,91,5,948232389,Comedy
5,2805,8,4,1116547754,Comedy
5,2805,34,4,982512588,Comedy
5,2805,53,4,1022109184,Comedy
5,2846,65,2,970393310,Comedy
5,2857,36,2,1049770973,Comedy
5,2857,58,4,951028640,Comedy
5,2857,65,4,948224171,Comedy
5,2857,91,4,948231729,Comedy
5,2860,34,3,982511514,Comedy
5,2860,36,2,1049772929,Comedy
5,2861,73,3,974297310,Comedy
5,2863,58,4,951028289,Comedy
5,2863,73,4,974300520,Comedy
5,2863,91,4,948231729,Comedy
5,2870,58,4,945877764,Comedy
5,2880,73,4,974297804,Comedy
5,2886,14,4,1133572340,Comedy
5,2889,8,4,1116547255,Comedy
5,2889,34,2,981825230,Comedy
5,2889,41,3,959867750,Comedy
5,2890,35,5,1133600931,Comedy
5,2890,73,4,974300782,Comedy
5,2890,85,4,941537048,Comedy
5,2907,13,4,1035217693,Comedy
5,2907,85,1,941537184,Comedy
5,2907,87,3,981570725,Comedy
5,2913,8,4,1115859909,Comedy
5,2915,18,4,1111550284,Comedy
5,2915,36,3,1049772050,Comedy
5,2915,58,5,951028522,Comedy
5,2915,65,4,950887011,Comedy
5,2915,91,4,948232530,Comedy
5,2918,13,3,1022096162,Comedy
5,2918,18,4,1111546314,Comedy
5,2918,34,3,981561134,Comedy
5,2918,36,5,1049771455,Comedy
5,2918,41,4,959867478,Comedy
5,2918,52,3,945877138,Comedy
5,2918,65,4,950887024,Comedy
5,2918,73,4,974327255,Comedy
5,2918,78,5,1083964018,Comedy
5,2918,91,4,948232389,Comedy
5,2918,92,4,1162163743,Comedy
5,2923,58,4,951027894,Comedy
5,2926,58,5,951028605,Comedy
5,2926,65,3,970833282,Comedy
5,2926,68,4,945878971,Comedy
5,2926,73,4,974298230,Comedy
5,2935,56,5,1162157563,Comedy
5,2936,7,4,1054292681,Comedy
5,2946,65,2,970833282,Comedy
5,2953,18,2,1111545451,Comedy
5,2953,34,2,982512687,Comedy
5,2953,36,4,1049774328,Comedy
5,2953,88,4,1084379894,Comedy
5,2961,53,3,1022109314,Comedy
5,2961,65,3,970837032,Comedy
5,2968,8,3,1111623796,Comedy
5,2968,65,5,948229167,Comedy
5,2968,78,5,1089333133,Comedy
5,2968,91,4,948227769,Comedy
5,2973,51,4,982368582,Comedy
5,2973,56,5,1162156359,Comedy
5,2973,65,4,951144742,Comedy
5,2973,78,5,1083964819,Comedy
5,2975,38,5,1171229101,Comedy
5,2978,8,3,1115859117,Comedy
5,2978,73,3,974300748,Comedy
5,2987,8,4,1116554389,Comedy
5,2987,10,3,941555398,Comedy
5,2987,12,4,959866226,Comedy
5,2987,18,4,1111544774,Comedy
5,2987,34,2,981561473,Comedy
5,2987,35,4,1133600286,Comedy
5,2987,36,4,1049770916,Comedy
5,2987,47,3,1162148919,Comedy
5,2987,53,4,1022109372,Comedy
5,2987,55,4,1049782274,Comedy
5,2987,56,4,1162164294,Comedy
5,2987,58,4,951028765,Comedy
5,2987,63,3,945877561,Comedy
5,2987,65,2,970837285,Comedy
5,2987,66,3,1111545398,Comedy
5,2987,73,4,974300571,Comedy
5,2987,86,4,945878345,Comedy
5,2987,87,4,981570757,Comedy
5,2987,91,3,948229089,Comedy
5,2997,8,4,1111622803,Comedy
5,2997,12,4,961530492,Comedy
5,2997,34,2,982510498,Comedy
5,2997,40,4,945877051,Comedy
5,2997,41,3,959867465,Comedy
5,2997,47,3,1162148753,Comedy
5,2997,51,5,959354257,Comedy
5,2997,65,4,970393581,Comedy
5,2997,66,5,1111545309,Comedy
5,2997,69,3,959876462,Comedy
5,2997,78,5,1083963756,Comedy
5,2997,87,5,981570157,Comedy
5,2997,91,5,948228251,Comedy
5,3004,34,3,982512537,Comedy
5,3022,51,5,982368566,Comedy
5,3022,56,5,1162158100,Comedy
5,3022,65,4,970833135,Comedy
5,3022,73,4,974298046,Comedy
5,3028,58,5,947910022,Comedy
5,3028,65,3,970837032,Comedy
5,3030,56,5,1162155519,Comedy
5,3030,65,3,970837332,Comedy
5,3033,8,4,1111546559,Comedy
5,3033,12,3,962591195,Comedy
5,3033,36,3,1049772646,Comedy
5,3033,65,3,970836907,Comedy
5,3033,88,5,1084223375,Comedy
5,3033,91,2,948228012,Comedy
5,3034,36,4,1049770897,Comedy
5,3034,65,3,948221955,Comedy
5,3035,65,4,988749750,Comedy
5,3035,91,4,948230672,Comedy
5,3037,51,4,982367903,Comedy
5,3037,65,5,948231185,Comedy
5,3037,68,3,945878634,Comedy
5,3037,73,3,974298020,Comedy
5,3039,8,3,1115858623,Comedy
5,3039,13,3,1035218490,Comedy
5,3039,18,4,1111618485,Comedy
5,3039,36,4,1049771573,Comedy
5,3039,41,4,959867626,Comedy
5,3039,44,5,948226545,Comedy
5,3039,58,4,951028394,Comedy
5,3039,65,3,970837161,Comedy
5,3040,73,3,974327396,Comedy
5,3041,13,4,1023206161,Comedy
5,3043,34,1,982513255,Comedy
5,3045,78,4,1097415943,Comedy
5,3046,65,4,950885854,Comedy
5,3048,65,4,951933825,Comedy
5,3052,8,5,1111545883,Comedy
5,3052,12,3,959866226,Comedy
5,3052,13,3,1023205717,Comedy
5,3052,36,5,1056230028,Comedy
5,3052,65,4,970778726,Comedy
5,3052,78,4,1083962897,Comedy
5,3052,88,4,1084223338,Comedy
5,3060,52,4,945877138,Comedy
5,3060,65,3,970393935,Comedy
5,3060,70,4,1085955490,Comedy
5,3060,78,4,1083964321,Comedy
5,3060,85,4,941537871,Comedy
5,3061,11,5,945878006,Comedy
5,3061,51,5,941539874,Comedy
5,3067,10,4,942836478,Comedy
5,3067,51,5,982368119,Comedy
5,3067,78,5,1089539646,Comedy
5,3070,78,4,1176692443,Comedy
5,3070,91,2,948227679,Comedy
5,3072,41,4,959866476,Comedy
5,3072,44,5,948226545,Comedy
5,3072,51,5,982368664,Comedy
5,3072,58,4,951028394,Comedy
5,3072,65,3,970835729,Comedy
5,3072,68,5,945877431,Comedy
5,3072,70,3,1022124911,Comedy
5,3072,78,4,1089539887,Comedy
5,3076,91,4,948232530,Comedy
5,3079,34,2,981561328,Comedy
5,3087,36,4,1049773785,Comedy
5,3087,65,5,952311563,Comedy
5,3088,51,5,972081471,Comedy
5,3088,65,3,970833282,Comedy
5,3088,68,4,945877844,Comedy
5,3096,68,4,945877870,Comedy
5,3097,51,5,944323901,Comedy
5,3097,65,3,970836797,Comedy
5,3099,65,3,970836797,Comedy
5,3104,73,4,974300782,Comedy
5,3104,78,5,1083964602,Comedy
5,3108,18,3,1111618993,Comedy
5,3108,34,4,982511294,Comedy
5,3108,65,2,970779159,Comedy
5,3108,73,2,974327565,Comedy
5,3114,8,5,1111622770,Comedy
5,3114,34,4,981560846,Comedy
5,3114,47,3,1162148913,Comedy
5,3114,53,5,1022109357,Comedy
5,3114,56,4,1162155919,Comedy
5,3114,58,4,951027590,Comedy
5,3114,65,3,970837161,Comedy
5,3114,69,5,959875843,Comedy
5,3114,73,5,974297897,Comedy
5,3114,86,5,945878016,Comedy
5,3114,87,5,981570757,Comedy
5,3114,88,5,1084225311,Comedy
5,3120,65,3,970778726,Comedy
5,3129,56,5,1162156397,Comedy
5,3140,56,5,1162157157,Comedy
5,3146,8,4,1115860528,Comedy
5,3146,34,3,982512981,Comedy
5,3146,35,1,1133601583,Comedy
5,3157,53,3,1022109335,Comedy
5,3167,52,3,945877138,Comedy
5,3167,65,2,970778380,Comedy
5,3174,36,2,1049772217,Comedy
5,3174,41,3,959867610,Comedy
